300 33585
11 177 11.1
11 182 7.55
11 184 7.01
11 185 12
11 188 10.2
11 189 11.4
11 192 6.35
11 193 11.6
11 196 6.21
11 199 9.41
11 200 11.3
11 204 11.5
11 205 6.51
11 207 11.8
11 209 8.41
11 210 8.7
11 211 8.73
11 214 8.47
11 216 9.17
11 221 8.59
11 222 11.8
11 224 7.54
11 227 8.58
11 230 6.77
11 231 10.1
11 232 9.04
11 233 10.5
11 235 10.5
11 237 6.57
11 238 6.19
11 246 6.71
11 248 9.44
11 251 11.2
11 253 6.92
11 254 10.9
11 255 9.28
11 256 9.27
11 257 9.29
11 260 11.6
11 263 9.92
11 264 9.99
11 265 8.25
11 266 12
11 268 8.83
11 270 11.9
11 275 7.38
11 276 6.52
11 278 7.13
11 281 7.06
11 283 6.91
11 285 6.07
11 286 7.11
11 287 9.39
11 293 9.36
11 294 7.18
11 295 8.04
11 296 8.62
11 297 10.4
11 298 10.6
12 4 8.5
12 5 8.9
12 10 8.18
12 13 11.2
12 14 11.9
12 15 11.9
12 16 10.7
12 20 7.21
12 21 8.75
12 23 10.3
12 24 9.58
12 26 8.99
12 28 11
12 29 11
12 30 6.02
12 32 7.35
12 33 9.28
12 35 9.71
12 40 10.1
12 43 10.9
12 44 10.3
12 45 11.1
12 46 9.35
12 47 11.7
12 50 10.4
12 52 11.1
12 53 7.28
12 54 9.63
12 55 11.4
12 57 7.34
12 59 9.5
12 61 6.33
12 63 9.44
12 64 6.89
12 66 9.6
12 76 6.73
12 77 9.88
12 78 10.4
12 80 6.52
12 81 10.3
12 83 11.5
12 85 10.6
12 87 6.45
12 89 8.96
12 90 10.1
12 95 11.2
12 97 7.14
12 100 10.4
12 101 6.63
12 102 6.32
12 103 7.96
12 104 8.95
12 105 11.5
12 109 7.8
12 112 8.37
12 113 6.94
12 114 7.39
12 116 6.27
12 117 10.9
12 118 11.3
12 119 7.98
12 120 8.03
12 121 7.63
12 122 8.66
12 124 6
12 126 7.98
12 128 8.87
12 130 10.6
12 131 10.7
12 132 11.5
12 134 8.59
12 144 10.8
12 145 7.44
12 146 6.47
12 147 9.53
12 149 6.65
12 151 8.79
12 152 9.2
12 153 7.2
12 156 7.99
12 157 7.7
12 162 8.57
12 165 9.19
12 166 6.67
12 167 9.28
12 168 8.9
12 169 6.93
12 172 11.7
12 174 7.22
12 181 10.8
12 183 7.86
12 184 6.68
12 191 9.15
12 195 10.2
12 197 10.7
12 199 9.47
12 202 8.66
12 203 8.88
12 207 6.97
12 209 10.5
12 210 10.1
12 211 10.9
12 212 11
12 213 8.61
12 219 11.3
12 222 8.62
12 223 10.8
12 224 11.1
12 225 8.04
12 226 8.32
12 227 8.55
12 229 9.27
12 230 6.93
12 231 9.71
12 232 11.1
12 234 10.4
12 238 11.3
12 241 6.14
12 242 11.3
12 244 7.05
12 245 6.85
12 247 9.46
12 248 7.86
12 252 8.19
12 253 8.75
12 255 10.3
12 257 6.46
12 258 10.7
12 260 8.19
12 262 7.92
12 265 6.17
12 266 7.03
12 267 8.86
12 268 10.6
12 271 11.2
12 272 10.1
12 277 6.6
12 278 8.64
12 279 6.01
12 280 9.6
12 281 10.3
12 282 11.5
12 284 10
12 286 11.3
12 287 10.7
12 289 11.6
12 292 7.61
12 293 9.51
12 294 9.46
12 297 8.14
12 298 8.52
12 299 6.83
13 0 7.18
13 7 11.1
13 9 9.89
13 10 10
13 14 7.76
13 15 9.29
13 19 7.46
13 20 6.66
13 26 11.3
13 27 7.72
13 33 6.52
13 37 10.6
13 38 11.8
13 39 6.84
13 42 6.49
13 45 7.24
13 47 9.91
13 48 10.4
13 51 11.2
13 52 6.33
13 56 6.62
13 57 11.3
13 58 8.33
13 59 11.5
13 60 8.98
13 61 11
13 62 8.23
13 63 10.7
13 65 7.74
13 67 11.1
13 71 9.58
13 72 11.7
13 73 7.25
13 74 8.65
13 75 6.64
13 77 9.6
13 78 8.58
13 79 9.59
13 80 10.6
13 81 6.46
13 86 6.86
13 89 11.8
13 90 11.6
13 93 10.8
13 95 8.53
13 96 6.31
13 98 8.4
13 102 11.8
13 104 9.26
13 106 9.47
13 112 11.3
13 115 8.36
13 116 6.57
13 117 11
13 120 7.93
13 122 8.83
13 123 8.18
13 124 10.6
13 127 10.9
13 129 9.73
13 132 8.89
13 135 11.9
13 136 7.1
13 137 10.4
13 139 6.76
13 140 7.55
13 142 7.62
13 148 6.23
13 149 8.36
13 150 6.28
13 152 11.9
13 153 8.32
13 156 10.1
13 159 7.99
13 161 11.4
13 164 7.13
13 165 8.1
13 166 11.7
13 167 9.93
13 169 9.18
13 171 11.8
13 172 8.61
13 173 11
13 175 10.2
13 176 8.74
13 179 8.42
13 180 12
13 181 7.14
13 182 9.44
13 188 8.42
13 190 9.59
13 195 10.9
13 196 8.19
13 197 11.4
13 199 8.69
13 202 10.7
13 203 8.39
13 205 8.44
13 206 8.45
13 209 11.8
13 210 10.5
13 212 11.1
13 215 12
13 216 8.87
13 218 10.6
13 219 8.6
13 220 9.66
13 221 9.43
13 222 10.5
13 223 8.78
13 224 6.21
13 226 8.9
13 227 8.06
13 229 8.49
13 230 10.4
13 231 7.57
13 233 8.76
13 235 7.41
13 236 7.48
13 238 7.87
13 239 7.41
13 240 11.3
13 244 12
13 245 7
13 246 7.51
13 247 11.9
13 250 7.66
13 251 9.41
13 253 11.7
13 255 11.4
13 257 8.75
13 258 7.31
13 260 8.92
13 261 9.09
13 262 6.74
13 263 8.92
13 264 6.93
13 265 11.8
13 267 8.46
13 271 8.52
13 272 9.74
13 273 9.12
13 274 10.1
13 275 9.49
13 276 11.6
13 277 11
13 279 7.93
13 280 10
13 281 7.01
13 282 9.85
13 283 11.6
13 285 10.9
13 287 9.93
13 289 10.9
13 290 9.1
13 293 10.1
13 294 6.72
13 297 8.17
13 298 11.4
14 1 9.02
14 6 6.61
14 16 10.2
14 20 9.74
14 26 6.99
14 29 9.87
14 34 6.67
14 36 9.6
14 38 7.88
14 40 10.3
14 42 11.9
14 47 7.75
14 49 7.42
14 50 7.61
14 52 10.1
14 53 10.9
14 55 6.42
14 56 9.62
14 59 9.33
14 60 7.24
14 64 10.2
14 66 9.74
14 67 10
14 70 6.72
14 71 9.53
14 73 9.6
14 74 6.72
14 77 10.5
14 79 11.5
14 81 8.26
14 83 8.52
14 84 7.94
14 90 11.3
14 91 6.95
14 93 9.57
14 94 11.5
14 96 8.94
14 99 11.3
14 100 6.83
14 101 11.7
14 103 6.38
14 104 9.77
14 105 9.21
14 108 7.99
14 109 6.35
14 110 11.1
14 116 6.46
14 118 8.17
14 119 7.67
14 121 8.77
14 123 10.5
14 124 6.22
14 125 6.33
14 132 9.26
14 135 11.7
14 136 6.61
14 138 8.92
14 139 11.2
14 141 7.01
14 144 7.71
14 146 11.6
14 147 9.21
14 152 9.85
14 153 6.1
14 155 9.91
14 156 6
14 158 7.83
14 159 8.76
14 160 6.32
14 161 11.4
14 162 6.08
14 164 7.29
14 165 8.36
14 166 9.21
14 169 7.47
14 174 9.51
14 176 8.02
14 177 9.03
14 180 7.5
14 181 9.95
14 182 6.99
14 184 10
14 187 7.05
14 188 10.6
14 189 10.5
14 190 6.9
14 191 11.4
14 193 9.76
14 195 6.75
14 196 8.13
14 197 10.7
14 198 8.1
14 199 7.95
14 202 8.78
14 205 6.08
14 207 10.2
14 208 8.52
14 210 10.4
14 211 7.1
14 212 8.7
14 214 7.21
14 220 6.09
14 221 9.36
14 222 7.19
14 223 10.8
14 224 6.28
14 225 6.28
14 227 7.21
14 232 11.5
14 233 10
14 237 7.81
14 238 9.32
14 240 10.4
14 241 11.9
14 242 7.93
14 243 11.9
14 244 6.49
14 245 11.2
14 246 11.3
14 248 9.72
14 249 7.92
14 251 8.52
14 253 10.9
14 255 8.43
14 256 7.12
14 257 6.61
14 261 6.32
14 265 9.72
14 266 7.16
14 267 6.33
14 268 6.04
14 272 9.83
14 275 7.68
14 276 7.75
14 277 10.3
14 281 11.7
14 285 10.1
14 286 8.64
14 292 9.29
14 297 9.86
14 298 9.89
15 0 6.59
15 5 7.4
15 6 7.42
15 7 6.85
15 14 11.9
15 16 6.37
15 18 7.69
15 26 7.56
15 31 7.67
15 35 11.7
15 37 7.62
15 38 9.77
15 39 7.4
15 40 11.4
15 41 11.9
15 42 11.6
15 48 8.41
15 50 11.9
15 52 7.25
15 56 8.24
15 57 8.43
15 58 8.25
15 60 8.63
15 61 8.8
15 64 7.7
15 65 10.6
15 66 8.47
15 69 10.6
15 70 8.01
15 72 12
15 73 6.29
15 74 8.38
15 76 6.88
15 78 8.78
15 80 8.69
15 81 7.37
15 83 11.6
15 85 11.2
15 88 10.8
15 89 7.63
15 91 7.8
15 93 8.66
15 95 9.23
15 96 9.5
15 106 8.71
15 108 8.2
15 109 8.08
15 111 10.5
15 116 10.6
15 117 8.95
15 122 7.97
15 123 7.43
15 126 7.83
15 127 6.7
15 128 7.25
15 129 10.9
15 131 8.19
15 132 8.78
15 133 10
15 137 8.97
15 138 11.7
15 139 9.13
15 140 11.6
15 141 9.91
15 150 11.2
15 154 8.18
15 158 7.78
15 160 8.12
15 161 11.7
15 164 6.92
15 165 6.36
15 166 6.96
15 168 10.6
15 169 8.76
15 170 11
15 174 10.5
15 175 10.4
15 176 6.97
15 177 8.78
15 178 6.45
15 181 7.59
15 183 10.5
15 186 8.59
15 187 9.82
15 189 10.2
15 191 6.25
15 193 7.16
15 194 7.25
15 197 9.85
15 199 11
15 200 10.5
15 201 7.49
15 204 11.9
15 205 6.91
15 207 8.68
15 208 8.28
15 210 9.15
15 214 7.67
15 215 8.58
15 216 7.6
15 218 8.57
15 220 10.5
15 223 7.98
15 224 11.6
15 226 7.07
15 228 8.87
15 234 6.67
15 236 11.4
15 237 10.5
15 238 8.24
15 243 7.44
15 246 8.16
15 247 8.31
15 249 9.66
15 254 8.76
15 256 9.45
15 257 6.72
15 258 8.21
15 259 7.62
15 261 8.16
15 262 8.89
15 266 11
15 268 11.8
15 273 8.05
15 276 7.37
15 279 11.7
15 281 8.91
15 284 10.9
15 288 6.15
15 289 7.04
15 290 6.82
15 291 11.7
15 294 7.8
15 295 6.56
15 296 9.14
15 298 10.9
16 1 9.16
16 11 9.83
16 13 11.5
16 18 11.7
16 19 8.09
16 20 10.7
16 22 10.5
16 24 6.99
16 25 8.12
16 27 11.1
16 28 7.44
16 30 10.4
16 31 6.72
16 32 9.56
16 35 11.6
16 36 10.2
16 40 9.8
16 43 10.4
16 44 9.41
16 47 6.13
16 50 8.3
16 56 8.71
16 57 11.7
16 60 10.3
16 72 9.38
16 83 8.89
16 84 11.7
16 87 7.04
16 89 8.68
16 90 11.6
16 91 9.43
16 92 11.7
16 93 6.58
16 96 10.1
16 98 9.03
16 99 9.11
16 100 8.81
16 102 8.26
16 104 10.6
16 106 9.06
16 108 6.39
16 111 8.36
16 113 10.6
16 118 9.61
16 124 9.8
16 125 11.8
16 126 6.99
16 128 11.3
16 131 7.18
16 132 6.1
16 133 8.64
16 134 7.6
16 136 9.88
16 138 9.59
16 142 10.9
16 143 9.81
16 150 7.79
16 152 7.5
16 153 9.6
16 154 7.38
16 162 11.4
16 164 10.8
16 167 7.79
16 168 9.92
16 174 9.86
16 176 9.67
16 178 11.2
16 181 9.86
16 183 10.5
16 184 7.86
16 185 9.29
16 187 11.2
16 188 9.74
16 190 9.63
16 191 8.1
16 193 8.35
16 195 9.17
16 197 6.61
16 199 10.5
16 200 6.34
16 203 11
16 204 8.76
16 205 9.89
16 206 10.4
16 210 10.3
16 212 9.21
16 213 8.92
16 215 7.4
16 218 11
16 219 8.21
16 220 9.73
16 221 10.7
16 225 11
16 226 11.1
16 229 9.54
16 230 6.21
16 232 11.6
16 233 11
16 237 10.4
16 238 6.7
16 242 9.4
16 244 8.56
16 248 8.86
16 249 7.2
16 250 6.81
16 251 9.04
16 256 7.25
16 261 9.08
16 263 8.41
16 264 11.5
16 266 9.56
16 269 8.48
16 271 11
16 272 9.51
16 273 12
16 274 10
16 275 6.04
16 276 9.92
16 278 9.95
16 279 10.8
16 282 6.9
16 283 10.5
16 284 11.7
16 287 7.71
16 288 6.91
16 289 8.92
16 290 7.99
16 291 11.4
16 293 6.99
16 295 8.21
16 296 10.4
16 297 10.5
16 298 7.4
16 299 6.44
17 9 11.8
17 13 10.9
17 19 9.24
17 20 11.2
17 21 10.5
17 22 8.28
17 26 6.73
17 29 9.05
17 30 6.56
17 31 11
17 33 6.35
17 35 7.96
17 36 8.8
17 37 11.7
17 38 7.74
17 40 8.2
17 46 7.8
17 48 9.91
17 51 10.1
17 52 9.01
17 55 10
17 61 8.82
17 62 6.33
17 64 10.9
17 65 6.32
17 66 6.26
17 67 9.62
17 68 7.06
17 70 12
17 72 6.76
17 75 8.14
17 77 8.89
17 80 6.98
17 81 9.84
17 82 6.07
17 83 8.2
17 84 8.98
17 86 7.27
17 87 6.53
17 89 6.39
17 90 10.2
17 91 8.48
17 92 9.94
17 93 7.13
17 95 11.5
17 97 9.27
17 98 8.89
17 100 6.69
17 101 6.56
17 102 9.09
17 104 9.86
17 105 11.7
17 109 10.1
17 110 10.3
17 114 9.74
17 116 7.88
17 121 6.7
17 122 11.9
17 123 9.55
17 124 10.7
17 125 11.2
17 126 9.81
17 127 7.03
17 128 9.98
17 130 10.9
17 131 6.11
17 139 9.72
17 140 9.64
17 141 9.37
17 142 7.57
17 145 6.13
17 146 7.41
17 148 9.71
17 150 6.32
17 152 7.98
17 159 6.83
17 162 11.5
17 165 6.13
17 168 6.81
17 169 9.12
17 170 7.26
17 173 11.6
17 175 11.8
17 182 11.5
17 184 6.78
17 185 10.9
17 187 8.71
17 190 9.98
17 193 7.23
17 198 6.25
17 199 8.32
17 200 9.2
17 202 9.85
17 203 10
17 206 7.2
17 207 11
17 210 10.7
17 213 7.87
17 214 11.4
17 216 9.91
17 218 8.13
17 219 10
17 220 11.9
17 221 8.51
17 222 7.12
17 224 9.73
17 225 11.9
17 227 10.8
17 228 10.9
17 232 12
17 236 11.2
17 241 6.85
17 243 11.9
17 245 9.49
17 247 10.8
17 251 6.36
17 253 7.84
17 254 7.94
17 255 9.38
17 256 9.21
17 257 6.59
17 260 8.87
17 261 8.6
17 263 8.25
17 265 6.4
17 267 7.64
17 268 11.5
17 269 8.49
17 270 9.09
17 272 8.78
17 273 10.3
17 275 10.1
17 276 7.05
17 280 8.1
17 281 8.1
17 282 8.82
17 287 11.4
17 289 11.1
17 291 8.72
17 295 11.6
17 296 9.39
17 299 7.12
18 5 6.7
18 14 8.7
18 20 7.49
18 22 8.23
18 25 10.3
18 26 8.2
18 30 7.3
18 33 11.2
18 35 8.05
18 37 7.47
18 39 6.87
18 42 8.9
18 44 6.64
18 47 8.76
18 51 9.6
18 52 8.27
18 53 11.3
18 55 10.2
18 56 9.19
18 57 6.25
18 60 6.18
18 62 6.48
18 63 10.6
18 64 10.3
18 68 9.62
18 69 7.16
18 74 10.3
18 81 7.43
18 85 7.82
18 86 8.88
18 90 10.3
18 94 9.21
18 95 9.92
18 96 9.12
18 97 10.9
18 98 11.8
18 102 10.1
18 103 7.56
18 104 6.03
18 105 9.3
18 109 6.91
18 110 9.25
18 111 8.64
18 112 7.17
18 114 11.1
18 115 11
18 117 7.23
18 119 10.9
18 120 6.3
18 123 7.95
18 127 6.85
18 129 7.62
18 130 9.49
18 133 6.16
18 134 8.79
18 135 7.88
18 139 6.06
18 141 8.97
18 142 10.2
18 143 6.08
18 144 6.31
18 145 8.03
18 146 9.77
18 147 10.3
18 148 7.17
18 149 11.1
18 150 10.5
18 151 10.8
18 152 7.73
18 155 8.45
18 156 11.2
18 158 8.54
18 159 8.74
18 162 7.96
18 164 7.98
18 165 10.6
18 166 8.55
18 168 8.45
18 169 8.19
18 172 8.73
18 173 6.26
18 180 8.79
18 181 11.4
18 182 7.78
18 184 6.06
18 186 11.8
18 187 10.2
18 188 6.98
18 190 10.6
18 195 9.11
18 198 6.68
18 199 11.6
18 200 11.3
18 201 9.91
18 204 9.07
18 205 9.09
18 207 6.55
18 208 7.98
18 209 6.86
18 214 8.61
18 215 6.96
18 216 9.26
18 218 10.2
18 220 8.52
18 223 10.2
18 225 9.36
18 231 11.6
18 235 8.36
18 237 9.24
18 241 8.22
18 243 6.42
18 244 10.2
18 245 11.9
18 247 8.75
18 248 7.25
18 250 7.28
18 251 7.41
18 252 7
18 253 7.4
18 255 10.7
18 256 8.1
18 260 6.94
18 262 8.08
18 263 11.9
18 265 11.2
18 268 6.04
18 269 7.21
18 271 8.4
18 273 12
18 275 7.83
18 279 7.79
18 280 6.26
18 282 6.03
18 285 10.1
18 286 11.5
18 289 11.3
18 294 9.9
18 296 9.95
18 297 8.51
18 299 10.8
19 0 8.24
19 7 9.86
19 14 11.2
19 21 9.32
19 24 9.24
19 26 10.5
19 28 11.9
19 29 6.42
19 30 8.21
19 31 9.86
19 32 6.21
19 36 6.14
19 37 10.5
19 39 8.01
19 40 9.97
19 41 8.55
19 43 8.79
19 44 6.86
19 45 10.8
19 46 10.4
19 47 11.3
19 50 9.89
19 51 11.6
19 52 10.9
19 55 6.04
19 56 9.45
19 57 9.67
19 59 9.93
19 60 8.98
19 61 6.59
19 62 11.3
19 63 8.46
19 70 7.9
19 71 6.38
19 72 11.3
19 75 7.57
19 82 10.4
19 87 9.41
19 90 6.82
19 91 10.2
19 92 11.4
19 93 9.28
19 94 11.7
19 99 9.86
19 100 8.1
19 102 10.3
19 103 10.6
19 107 7.82
19 109 7.28
19 110 11.3
19 113 11.8
19 115 9.99
19 116 8.83
19 119 10.5
19 127 9.38
19 129 9.38
19 133 10.8
19 139 11.8
19 140 6.98
19 141 8.9
19 142 9.84
19 144 10.8
19 145 8.16
19 147 9.17
19 150 10.4
19 151 6.75
19 152 11.7
19 155 10.8
19 158 8.65
19 160 6.73
19 164 9.24
19 165 7.24
19 172 8.29
19 173 7.2
19 176 9.47
19 177 6.68
19 178 7.83
19 180 11.9
19 181 7.4
19 182 9.35
19 184 9.3
19 186 6.96
19 188 7.12
19 189 8.92
19 190 10.7
19 191 10.1
19 192 9.46
19 193 11.3
19 194 9.55
19 196 11.4
19 197 8.78
19 199 6.27
19 201 9.49
19 205 7.09
19 206 10.3
19 207 10.5
19 209 12
19 214 11.9
19 217 8.25
19 220 10.8
19 221 10.1
19 224 7.43
19 229 11
19 230 11.3
19 231 11.2
19 232 6.85
19 234 8.15
19 237 6.79
19 238 7.63
19 240 11.7
19 243 8.68
19 244 9.77
19 245 11.1
19 246 10.9
19 247 6.38
19 249 8.2
19 250 6.8
19 253 11.8
19 256 7.45
19 260 9.12
19 265 9.22
19 268 6.21
19 269 9.61
19 271 10.8
19 272 6.2
19 273 8.81
19 274 10.9
19 275 7.58
19 281 6.23
19 283 10
19 285 9.33
19 289 6.45
19 290 11.5
19 295 10.2
19 297 9.68
19 298 10.6
19 299 7.04
20 3 7.62
20 5 7.51
20 11 8.83
20 23 9.8
20 24 11.7
20 26 6.38
20 29 11
20 34 8.85
20 37 9.67
20 38 10.7
20 39 8.69
20 41 8.31
20 45 7.53
20 49 7.17
20 50 11.4
20 52 10.8
20 53 8.71
20 54 6.63
20 55 8.72
20 58 12
20 59 8.31
20 63 7.48
20 65 6.97
20 69 8.8
20 70 6.25
20 72 6.5
20 75 6.77
20 80 9.41
20 88 9.77
20 89 7.44
20 90 9.47
20 91 7.58
20 92 8.79
20 96 8.49
20 97 7.24
20 98 6.29
20 100 7.28
20 101 7.4
20 102 6.08
20 103 6.73
20 104 8.13
20 107 8.27
20 108 11.6
20 112 9.38
20 113 12
20 115 8.33
20 116 6.21
20 117 12
20 118 9.99
20 120 6.09
20 123 10.3
20 128 7.18
20 129 8.43
20 131 9.65
20 132 9.47
20 134 10.7
20 135 8
20 136 9.06
20 137 6.03
20 138 11.3
20 141 11
20 142 6.94
20 143 9.61
20 144 11.4
20 145 7.93
20 147 10.8
20 149 10.7
20 150 9.31
20 151 8.26
20 153 8.82
20 157 8.07
20 158 10.8
20 159 6.88
20 160 7.9
20 164 9.5
20 165 11.2
20 167 6.1
20 169 9.6
20 170 9.41
20 172 8.95
20 173 11.7
20 174 8.13
20 175 8.5
20 178 6.11
20 183 11.9
20 184 6.85
20 185 8.34
20 186 8.63
20 187 10.6
20 192 6.71
20 193 9.53
20 194 7.04
20 195 8.38
20 196 7.35
20 199 8.48
20 200 8.54
20 201 6.73
20 204 10.6
20 205 6.47
20 206 11.6
20 207 11.9
20 208 11.3
20 210 10
20 211 6.65
20 212 6.94
20 213 6.33
20 214 8.65
20 219 9.22
20 221 6.01
20 222 10.3
20 224 10.7
20 226 8.11
20 227 7.41
20 228 11.6
20 230 11.7
20 231 10.2
20 233 9.44
20 235 9.8
20 237 6.05
20 239 7.89
20 240 8.74
20 242 6.23
20 243 10.9
20 244 10.7
20 249 6.56
20 250 9
20 252 9.94
20 253 11.6
20 255 7.77
20 256 11.2
20 257 11.1
20 259 9.51
20 261 6.21
20 264 6.97
20 266 6.86
20 267 8.4
20 269 7.95
20 271 11.3
20 274 8.88
20 275 6.6
20 277 10.5
20 279 10.1
20 281 11.1
20 285 11.1
20 291 9.4
20 292 10.4
20 294 9.95
21 3 9.35
21 5 11
21 8 9.69
21 14 11.1
21 15 11.7
21 16 11.6
21 22 7.54
21 26 6.52
21 27 10.1
21 28 6.26
21 29 6.14
21 30 9.58
21 31 6.26
21 32 6.72
21 33 9.59
21 40 7.46
21 41 6.4
21 42 9.83
21 44 9.47
21 45 7.45
21 46 9.52
21 47 10.3
21 52 9.92
21 53 6.84
21 55 7.51
21 59 11.6
21 60 10.1
21 68 11
21 69 6.26
21 71 11.7
21 72 11.8
21 73 10.3
21 75 9.6
21 76 7.9
21 79 8.88
21 80 6.83
21 85 7.1
21 87 9.13
21 91 7.98
21 93 10.2
21 94 11.3
21 97 6.44
21 99 6.84
21 102 8.61
21 103 8.08
21 105 11.2
21 106 11.6
21 107 8.77
21 109 11.2
21 111 11.2
21 112 7.52
21 113 9.69
21 115 10.8
21 116 8.71
21 117 7.53
21 118 11.2
21 121 10.5
21 122 9.79
21 124 7.33
21 125 8.31
21 129 9.15
21 131 7.34
21 132 10.4
21 136 9.68
21 139 9.29
21 141 10.7
21 143 10.9
21 144 6.11
21 146 11
21 148 10.3
21 150 7.78
21 151 10
21 152 11.1
21 153 6.77
21 156 8.18
21 157 8.24
21 159 9.23
21 163 9.81
21 169 11.9
21 170 6.39
21 173 8.93
21 174 10.9
21 177 7.33
21 179 6.35
21 181 7.67
21 183 6.62
21 188 6.74
21 191 8.93
21 192 8.09
21 193 9.23
21 197 7.99
21 199 10.9
21 204 11.5
21 205 10.1
21 206 6.68
21 208 11.3
21 211 10.7
21 213 6.72
21 215 8.84
21 217 11.9
21 220 10.1
21 223 11.3
21 225 6.99
21 226 8.71
21 227 7.78
21 228 7.33
21 229 7.82
21 232 8.91
21 235 9.2
21 236 6.35
21 237 7.41
21 238 6.35
21 242 10
21 247 8.78
21 250 8.83
21 252 9.86
21 253 8.08
21 254 6.8
21 256 7.66
21 259 6.48
21 261 8.24
21 262 11.5
21 263 10.6
21 264 7.23
21 266 6.86
21 267 6.31
21 272 11.1
21 274 11.5
21 279 9.91
21 280 10.6
21 281 12
21 283 8.48
21 284 6.38
21 289 7.82
21 291 9.83
21 294 10.6
21 296 11.4
21 298 11.6
22 2 7.46
22 5 9.56
22 6 11
22 10 9.02
22 13 7.48
22 15 10.1
22 19 10.3
22 24 10.6
22 25 6.32
22 29 10.3
22 30 11.6
22 33 10.7
22 35 8.57
22 36 7.12
22 40 11.5
22 43 11.5
22 45 8.27
22 47 8.86
22 48 6.4
22 54 7.71
22 59 11.7
22 60 10
22 61 8.37
22 65 11.6
22 66 10.7
22 69 9.84
22 70 10
22 72 7.04
22 73 8.21
22 74 11.6
22 75 6.29
22 82 10.2
22 83 7.68
22 84 11.6
22 89 7.39
22 90 7.76
22 96 6.22
22 99 8.91
22 104 7.22
22 105 10.8
22 107 8.42
22 111 7.05
22 112 9.29
22 113 10.1
22 117 6.13
22 118 8.51
22 120 10.3
22 122 11.1
22 123 9.48
22 125 9.75
22 128 10.9
22 130 8.33
22 131 11.1
22 133 9.14
22 135 7.37
22 136 11.8
22 138 6.94
22 139 7.12
22 141 8.02
22 143 9.11
22 146 6.38
22 149 9.24
22 150 10.5
22 152 9.67
22 153 6.51
22 155 6.57
22 156 10.4
22 158 10.3
22 160 10.3
22 162 9.5
22 163 9.67
22 165 10.5
22 166 8.93
22 169 9.5
22 170 8.76
22 171 9.82
22 172 8.83
22 173 7.91
22 175 10.1
22 177 7.5
22 179 10.1
22 180 7.25
22 184 8.2
22 185 7.37
22 186 6.19
22 188 6.26
22 189 10.1
22 190 8.34
22 193 11.6
22 194 9.84
22 196 6.46
22 199 10.3
22 202 9.73
22 203 6.01
22 206 10.3
22 208 9.44
22 209 10.2
22 210 7.94
22 211 7.25
22 212 8.78
22 213 7.97
22 215 9.67
22 218 7.12
22 222 9.4
22 224 7.38
22 225 9.14
22 227 11.5
22 228 11.1
22 230 12
22 233 9
22 234 10.2
22 242 11.3
22 244 10.5
22 248 11.1
22 250 8.16
22 255 11.7
22 258 11.5
22 259 7.36
22 260 8.68
22 261 6.31
22 263 10.7
22 266 11.9
22 270 8.81
22 274 8.36
22 279 6.98
22 281 6.28
22 283 7.15
22 289 8.91
22 291 10.7
22 296 8.95
22 297 6.63
22 299 11.2
23 2 6.03
23 3 9.85
23 8 7.26
23 11 7.41
23 13 10.3
23 14 9.32
23 21 6.02
23 22 11.4
23 28 7.8
23 29 9.16
23 32 7.29
23 37 6.62
23 39 11.8
23 41 6.01
23 49 6.49
23 51 9.66
23 52 10.5
23 53 9.39
23 54 9.22
23 56 8.9
23 58 10.3
23 59 7.15
23 60 9.22
23 64 6.61
23 65 10.4
23 67 9.5
23 68 8.63
23 70 8.63
23 74 8.17
23 75 6.68
23 81 6.07
23 86 7.01
23 88 7.3
23 89 7.63
23 90 9.4
23 92 8.46
23 93 9.28
23 94 10.2
23 96 8.7
23 97 6.98
23 98 9.38
23 99 9.82
23 101 10.2
23 104 6.42
23 105 11.6
23 107 7.27
23 109 10.8
23 110 11.2
23 111 9.26
23 112 7.98
23 113 7.47
23 114 11.8
23 115 8.35
23 122 10.6
23 123 7.48
23 124 9.44
23 125 6.73
23 127 9.86
23 128 9.81
23 129 9.62
23 130 6.16
23 132 6.77
23 134 11.6
23 135 8.51
23 143 10
23 145 8.88
23 148 6.99
23 149 7.98
23 152 6.28
23 153 9.21
23 154 11.6
23 155 10.5
23 156 10.7
23 157 6.88
23 158 7.55
23 161 9
23 162 7.37
23 163 10.2
23 164 11
23 167 9.83
23 168 8.95
23 172 6.92
23 173 11.2
23 176 11.7
23 177 9.08
23 179 8.02
23 181 9.33
23 182 6.91
23 184 11.4
23 186 8.61
23 187 10.4
23 188 7.23
23 195 7.1
23 196 10.3
23 197 9.52
23 199 11.3
23 202 9.01
23 210 7.64
23 211 9.09
23 212 10.5
23 215 9.19
23 216 11.8
23 217 6.19
23 220 11.2
23 222 10
23 223 8.7
23 224 7.48
23 226 9.72
23 231 11.1
23 233 10.7
23 235 7.02
23 238 11.4
23 239 7.68
23 240 11.3
23 241 8.89
23 243 11.2
23 244 8.2
23 248 7.4
23 249 7.92
23 255 7.48
23 259 8.51
23 260 10.3
23 261 7.91
23 264 7.12
23 265 8.64
23 266 10.1
23 268 8.3
23 271 9.27
23 275 6.83
23 276 11.4
23 277 8.43
23 278 11.5
23 279 7.6
23 282 6.44
23 283 9.95
23 285 6.7
23 286 10.4
23 287 10.1
23 288 8.1
23 289 9.53
23 292 9.53
23 293 6.94
23 297 7.04
24 1 9.61
24 2 7.26
24 5 12
24 15 7.25
24 17 6.52
24 23 11
24 25 9.82
